rider_id,rider_name,location_id,kite_id,brand,model,size_m2,price_usd,coverage_score,skill_score,weight_score,direction_score,gust_score,overall_score
RDR18,Samuel Barros,LOC04,75,North,Reach,8.0,1292,0.787,0.364,0.51,0.365,0.925,0.576
RDR18,Samuel Barros,LOC04,108,F-One,Revolt,8.0,1777,0.787,0.364,0.51,0.365,0.925,0.576
RDR18,Samuel Barros,LOC04,36,Cabrinha,Drifter,8.0,1625,0.787,0.364,0.51,0.365,0.925,0.576
RDR18,Samuel Barros,LOC04,42,Cabrinha,Nitro,8.0,1896,0.787,0.364,0.51,0.365,0.925,0.576
RDR18,Samuel Barros,LOC04,99,F-One,Strike,8.0,1177,0.787,0.364,0.51,0.365,0.925,0.576
RDR18,Samuel Barros,LOC04,151,Ozone,Enduro,8.0,1562,0.787,0.364,0.51,0.365,0.925,0.576
RDR18,Samuel Barros,LOC04,220,Slingshot,Ghost,8.0,1663,0.787,0.364,0.51,0.365,0.925,0.576
RDR18,Samuel Barros,LOC04,239,Airush,Lift,8.0,1259,0.787,0.364,0.51,0.365,0.925,0.576
RDR18,Samuel Barros,LOC04,154,Ozone,Edge,8.0,1797,0.787,0.364,0.51,0.365,0.925,0.576
RDR18,Samuel Barros,LOC04,106,F-One,Diablo,8.0,1121,0.787,0.364,0.51,0.365,0.925,0.576
RDR18,Samuel Barros,LOC04,164,Ozone,Reo,8.0,989,0.787,0.364,0.51,0.365,0.925,0.576
RDR18,Samuel Barros,LOC04,14,Duotone,Dice,8.0,1546,0.787,0.364,0.51,0.365,0.925,0.576
RDR18,Samuel Barros,LOC04,6,Duotone,Neo SLS,7.0,1635,0.652,0.228,0.446,0.365,0.925,0.489
RDR18,Samuel Barros,LOC04,64,North,Carve,7.0,1267,0.652,0.228,0.446,0.365,0.925,0.489
RDR18,Samuel Barros,LOC04,187,Naish,Triad,7.0,1259,0.652,0.228,0.446,0.365,0.925,0.489
RDR18,Samuel Barros,LOC04,31,Cabrinha,Switchblade,7.0,1592,0.652,0.228,0.446,0.365,0.925,0.489
RDR18,Samuel Barros,LOC04,91,F-One,Breeze,7.0,1212,0.652,0.228,0.446,0.365,0.925,0.489
RDR18,Samuel Barros,LOC04,11,Duotone,Dice,7.0,1046,0.652,0.228,0.446,0.365,0.925,0.489
RDR18,Samuel Barros,LOC04,199,Naish,Slash,7.0,1472,0.652,0.228,0.446,0.365,0.925,0.489
RDR18,Samuel Barros,LOC04,226,Slingshot,Crisis,7.0,953,0.652,0.228,0.446,0.365,0.925,0.489
RDR18,Samuel Barros,LOC04,142,Core,Free,7.0,1859,0.652,0.228,0.446,0.365,0.925,0.489
RDR18,Samuel Barros,LOC04,240,Airush,Lift,7.0,1924,0.652,0.228,0.446,0.365,0.925,0.489
RDR18,Samuel Barros,LOC04,129,Core,Nexus,7.0,1005,0.652,0.228,0.446,0.365,0.925,0.489
RDR18,Samuel Barros,LOC04,65,North,Pulse,7.0,1842,0.652,0.228,0.446,0.365,0.925,0.489
RDR18,Samuel Barros,LOC04,45,Cabrinha,Nitro,7.0,1222,0.652,0.228,0.446,0.365,0.925,0.489
RDR18,Samuel Barros,LOC04,157,Ozone,Edge,7.0,1845,0.652,0.228,0.446,0.365,0.925,0.489
RDR18,Samuel Barros,LOC04,260,Airush,Razor,7.0,1737,0.652,0.228,0.446,0.365,0.925,0.489
RDR18,Samuel Barros,LOC04,53,Cabrinha,Contra,7.0,1797,0.652,0.228,0.446,0.365,0.925,0.489
RDR18,Samuel Barros,LOC04,190,Naish,Boxer,7.0,1441,0.652,0.228,0.446,0.365,0.925,0.489
RDR18,Samuel Barros,LOC04,236,Slingshot,RPX,7.0,1896,0.652,0.228,0.446,0.365,0.925,0.489
RDR18,Samuel Barros,LOC04,113,F-One,Revolt,7.0,1471,0.645,0.221,0.446,0.365,0.925,0.485
RDR18,Samuel Barros,LOC04,273,Reedin,Super Model,7.0,1386,0.645,0.221,0.446,0.365,0.925,0.485
RDR18,Samuel Barros,LOC04,150,Ozone,Enduro,7.0,975,0.645,0.221,0.446,0.365,0.925,0.485
RDR18,Samuel Barros,LOC04,109,F-One,Revolt,6.0,925,0.457,0.033,0.382,0.365,0.925,0.369
RDR18,Samuel Barros,LOC04,121,Core,XR7,6.0,1604,0.457,0.033,0.382,0.365,0.925,0.369
RDR18,Samuel Barros,LOC04,10,Duotone,Neo SLS,6.0,1376,0.445,0.0,0.382,0.365,0.925,0.357
RDR18,Samuel Barros,LOC04,105,F-One,Diablo,6.0,1655,0.445,0.0,0.382,0.365,0.925,0.357
RDR18,Samuel Barros,LOC04,247,Airush,Ultra,6.0,1056,0.445,0.0,0.382,0.365,0.925,0.357
RDR18,Samuel Barros,LOC04,85,North,Neo,6.0,1851,0.445,0.0,0.382,0.365,0.925,0.357
RDR18,Samuel Barros,LOC04,127,Core,Section,6.0,1159,0.445,0.0,0.382,0.365,0.925,0.357
RDR18,Samuel Barros,LOC04,267,Reedin,Super Model,6.0,1338,0.445,0.0,0.382,0.365,0.925,0.357
RDR18,Samuel Barros,LOC04,73,North,Reach,6.0,1515,0.445,0.0,0.382,0.365,0.925,0.357
RDR18,Samuel Barros,LOC04,56,North,Orbit,6.0,1316,0.445,0.0,0.382,0.365,0.925,0.357
RDR18,Samuel Barros,LOC04,176,Naish,Pivot,6.0,1193,0.445,0.0,0.382,0.365,0.925,0.357
RDR18,Samuel Barros,LOC04,181,Naish,Triad,6.0,1710,0.445,0.0,0.382,0.365,0.925,0.357
RDR18,Samuel Barros,LOC04,66,North,Pulse,6.0,948,0.445,0.0,0.382,0.365,0.925,0.357
RDR18,Samuel Barros,LOC04,196,Naish,Slash,6.0,1829,0.445,0.0,0.382,0.365,0.925,0.357
RDR18,Samuel Barros,LOC04,143,Core,Free,6.0,1924,0.445,0.0,0.382,0.365,0.925,0.357
RDR18,Samuel Barros,LOC04,252,Airush,Diamond,6.0,1800,0.445,0.0,0.382,0.365,0.925,0.357
RDR18,Samuel Barros,LOC04,234,Slingshot,RPX,6.0,1341,0.445,0.0,0.382,0.365,0.925,0.357
RDR18,Samuel Barros,LOC04,163,Ozone,Catalyst,6.0,1580,0.445,0.0,0.382,0.365,0.925,0.357
RDR18,Samuel Barros,LOC04,24,Duotone,Evo,6.0,1230,0.445,0.0,0.382,0.365,0.925,0.357
RDR18,Samuel Barros,LOC04,40,Cabrinha,Moto,6.0,930,0.445,0.0,0.382,0.365,0.925,0.357
RDR18,Samuel Barros,LOC04,257,Airush,Origin,6.0,1558,0.445,0.0,0.382,0.365,0.925,0.357
RDR18,Samuel Barros,LOC04,218,Slingshot,Ghost,6.0,1666,0.445,0.0,0.382,0.365,0.925,0.357
RDR18,Samuel Barros,LOC04,54,Cabrinha,Contra,6.0,916,0.445,0.0,0.382,0.365,0.925,0.357
RDR18,Samuel Barros,LOC04,131,Core,Nexus,6.0,1210,0.445,0.0,0.382,0.365,0.925,0.357
RDR18,Samuel Barros,LOC04,215,Slingshot,Rally,6.0,1680,0.445,0.0,0.382,0.365,0.925,0.357
RDR18,Samuel Barros,LOC04,235,Slingshot,RPX,5.0,1127,0.284,0.0,0.319,0.365,0.925,0.296
RDR18,Samuel Barros,LOC04,61,North,Carve,5.0,1632,0.284,0.0,0.319,0.365,0.925,0.296
RDR18,Samuel Barros,LOC04,117,Core,XR7,5.0,1900,0.284,0.0,0.319,0.365,0.925,0.296
RDR18,Samuel Barros,LOC04,77,North,Reach,5.0,900,0.284,0.0,0.319,0.365,0.925,0.296
RDR18,Samuel Barros,LOC04,282,Reedin,Hyper Model,5.0,1586,0.284,0.0,0.319,0.365,0.925,0.296
RDR18,Samuel Barros,LOC04,147,Ozone,Enduro,5.0,1086,0.284,0.0,0.319,0.365,0.925,0.296
RDR18,Samuel Barros,LOC04,68,North,Pulse,5.0,1718,0.284,0.0,0.319,0.365,0.925,0.296
RDR18,Samuel Barros,LOC04,230,Slingshot,Crisis,5.0,1087,0.284,0.0,0.319,0.365,0.925,0.296
RDR18,Samuel Barros,LOC04,1,Duotone,Rebel SLS,5.0,1109,0.284,0.0,0.319,0.365,0.925,0.296
RDR18,Samuel Barros,LOC04,37,Cabrinha,Moto,5.0,1292,0.284,0.0,0.319,0.365,0.925,0.296
RDR18,Samuel Barros,LOC04,5,Duotone,Neo SLS,5.0,1589,0.284,0.0,0.319,0.365,0.925,0.296
RDR18,Samuel Barros,LOC04,207,Slingshot,Code,5.0,1443,0.284,0.0,0.319,0.365,0.925,0.296
RDR18,Samuel Barros,LOC04,272,Reedin,Super Model,5.0,1239,0.284,0.0,0.319,0.365,0.925,0.296
RDR18,Samuel Barros,LOC04,44,Cabrinha,Nitro,5.0,1017,0.284,0.0,0.319,0.365,0.925,0.296
RDR18,Samuel Barros,LOC04,249,Airush,Ultra,5.0,1383,0.284,0.0,0.319,0.365,0.925,0.296
RDR18,Samuel Barros,LOC04,132,Core,Nexus,5.0,1408,0.284,0.0,0.319,0.365,0.925,0.296
RDR19,Thais Oliveira,LOC05,197,Naish,Slash,8.0,1758,0.694,0.41,0.975,0.397,0.965,0.662
RDR19,Thais Oliveira,LOC05,248,Airush,Ultra,8.0,1944,0.694,0.41,0.975,0.397,0.965,0.662
RDR19,Thais Oliveira,LOC05,209,Slingshot,Code,8.0,1818,0.694,0.41,0.975,0.397,0.965,0.662
RDR19,Thais Oliveira,LOC05,201,Naish,Hero,8.0,1831,0.694,0.41,0.975,0.397,0.965,0.662
RDR19,Thais Oliveira,LOC05,225,Slingshot,Crisis,8.0,1778,0.694,0.41,0.975,0.397,0.965,0.662
RDR19,Thais Oliveira,LOC05,179,Naish,Pivot,8.0,1607,0.694,0.41,0.975,0.397,0.965,0.662
RDR19,Thais Oliveira,LOC05,3,Duotone,Rebel SLS,8.0,1934,0.694,0.41,0.975,0.397,0.965,0.662
RDR19,Thais Oliveira,LOC05,108,F-One,Revolt,8.0,1777,0.694,0.41,0.975,0.397,0.965,0.662
RDR19,Thais Oliveira,LOC05,42,Cabrinha,Nitro,8.0,1896,0.694,0.41,0.975,0.397,0.965,0.662
RDR19,Thais Oliveira,LOC05,151,Ozone,Enduro,8.0,1562,0.694,0.41,0.975,0.397,0.965,0.662
RDR19,Thais Oliveira,LOC05,220,Slingshot,Ghost,8.0,1663,0.694,0.41,0.975,0.397,0.965,0.662
RDR19,Thais Oliveira,LOC05,239,Airush,Lift,8.0,1259,0.694,0.41,0.975,0.397,0.965,0.662
RDR19,Thais Oliveira,LOC05,106,F-One,Diablo,8.0,1121,0.694,0.41,0.975,0.397,0.965,0.662
RDR19,Thais Oliveira,LOC05,164,Ozone,Reo,8.0,989,0.694,0.41,0.975,0.397,0.965,0.662
RDR19,Thais Oliveira,LOC05,93,F-One,Breeze,8.0,1323,0.691,0.41,0.975,0.397,0.965,0.661
RDR19,Thais Oliveira,LOC05,83,North,Neo,8.0,1912,0.691,0.41,0.975,0.397,0.965,0.661
RDR19,Thais Oliveira,LOC05,182,Naish,Triad,8.0,2141,0.691,0.41,0.975,0.397,0.965,0.661
RDR19,Thais Oliveira,LOC05,75,North,Reach,8.0,1292,0.691,0.41,0.975,0.397,0.965,0.661
RDR19,Thais Oliveira,LOC05,36,Cabrinha,Drifter,8.0,1625,0.691,0.41,0.975,0.397,0.965,0.661
RDR19,Thais Oliveira,LOC05,99,F-One,Strike,8.0,1177,0.691,0.41,0.975,0.397,0.965,0.661
RDR19,Thais Oliveira,LOC05,154,Ozone,Edge,8.0,1797,0.691,0.41,0.975,0.397,0.965,0.661
RDR19,Thais Oliveira,LOC05,262,Airush,Razor,8.0,2042,0.691,0.41,0.975,0.397,0.965,0.661
RDR19,Thais Oliveira,LOC05,14,Duotone,Dice,8.0,1546,0.691,0.41,0.975,0.397,0.965,0.661
RDR19,Thais Oliveira,LOC05,20,Duotone,Juice,9.0,1688,0.671,0.455,0.847,0.397,0.965,0.641
RDR19,Thais Oliveira,LOC05,185,Naish,Triad,9.0,1532,0.671,0.455,0.847,0.397,0.965,0.641
RDR19,Thais Oliveira,LOC05,265,Airush,Razor,9.0,1164,0.664,0.453,0.847,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,6,Duotone,Neo SLS,7.0,1635,0.705,0.366,0.897,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,155,Ozone,Edge,9.0,1390,0.664,0.453,0.847,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,148,Ozone,Enduro,9.0,1557,0.664,0.453,0.847,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,64,North,Carve,7.0,1267,0.705,0.366,0.897,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,141,Core,Free,9.0,2118,0.664,0.453,0.847,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,25,Duotone,Evo,9.0,1900,0.664,0.453,0.847,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,76,North,Reach,7.0,2160,0.705,0.366,0.897,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,187,Naish,Triad,7.0,1259,0.705,0.366,0.897,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,31,Cabrinha,Switchblade,7.0,1592,0.705,0.366,0.897,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,159,Ozone,Catalyst,9.0,1940,0.664,0.453,0.847,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,91,F-One,Breeze,7.0,1212,0.705,0.366,0.897,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,133,Core,Nexus,9.0,2120,0.664,0.453,0.847,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,11,Duotone,Dice,7.0,1046,0.705,0.366,0.897,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,120,Core,XR7,7.0,2091,0.705,0.366,0.897,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,102,F-One,Diablo,9.0,982,0.664,0.453,0.847,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,32,Cabrinha,Switchblade,9.0,914,0.664,0.453,0.847,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,246,Airush,Ultra,9.0,1535,0.664,0.453,0.847,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,205,Naish,Hero,9.0,2120,0.664,0.453,0.847,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,199,Naish,Slash,7.0,1472,0.705,0.366,0.897,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,251,Airush,Diamond,7.0,2179,0.705,0.366,0.897,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,226,Slingshot,Crisis,7.0,953,0.705,0.366,0.897,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,142,Core,Free,7.0,1859,0.705,0.366,0.897,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,240,Airush,Lift,7.0,1924,0.705,0.366,0.897,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,256,Airush,Origin,9.0,2035,0.664,0.453,0.847,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,129,Core,Nexus,7.0,1005,0.705,0.366,0.897,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,9,Duotone,Neo SLS,9.0,1042,0.664,0.453,0.847,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,65,North,Pulse,7.0,1842,0.705,0.366,0.897,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,45,Cabrinha,Nitro,7.0,1222,0.705,0.366,0.897,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,157,Ozone,Edge,7.0,1845,0.705,0.366,0.897,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,124,Core,Section,9.0,1466,0.664,0.453,0.847,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,260,Airush,Razor,7.0,1737,0.705,0.366,0.897,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,238,Airush,Lift,9.0,1145,0.664,0.453,0.847,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,15,Duotone,Dice,9.0,2061,0.664,0.453,0.847,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,2,Duotone,Rebel SLS,9.0,965,0.664,0.453,0.847,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,53,Cabrinha,Contra,7.0,1797,0.705,0.366,0.897,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,135,Core,Riot,9.0,1441,0.664,0.453,0.847,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,55,North,Orbit,9.0,1477,0.664,0.453,0.847,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,190,Naish,Boxer,7.0,1441,0.705,0.366,0.897,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,236,Slingshot,RPX,7.0,1896,0.705,0.366,0.897,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,189,Naish,Boxer,9.0,2041,0.664,0.453,0.847,0.397,0.965,0.638
RDR19,Thais Oliveira,LOC05,113,F-One,Revolt,7.0,1471,0.705,0.361,0.897,0.397,0.965,0.637
RDR19,Thais Oliveira,LOC05,273,Reedin,Super Model,7.0,1386,0.705,0.361,0.897,0.397,0.965,0.637
RDR19,Thais Oliveira,LOC05,59,North,Orbit,7.0,2029,0.705,0.361,0.897,0.397,0.965,0.637
RDR19,Thais Oliveira,LOC05,150,Ozone,Enduro,7.0,975,0.705,0.361,0.897,0.397,0.965,0.637
RDR19,Thais Oliveira,LOC05,12,Duotone,Dice,10.0,1234,0.633,0.473,0.718,0.397,0.965,0.608
RDR19,Thais Oliveira,LOC05,266,Airush,Razor,10.0,2044,0.633,0.473,0.718,0.397,0.965,0.608
RDR19,Thais Oliveira,LOC05,255,Airush,Origin,10.0,2116,0.631,0.473,0.718,0.397,0.965,0.607
RDR19,Thais Oliveira,LOC05,173,Ozone,Chrono,10.0,994,0.631,0.473,0.718,0.397,0.965,0.607
RDR19,Thais Oliveira,LOC05,195,Naish,Boxer,10.0,1186,0.631,0.473,0.718,0.397,0.965,0.607
RDR19,Thais Oliveira,LOC05,184,Naish,Triad,10.0,1413,0.631,0.473,0.718,0.397,0.965,0.607
RDR19,Thais Oliveira,LOC05,8,Duotone,Neo SLS,10.0,1500,0.631,0.473,0.718,0.397,0.965,0.607
RDR19,Thais Oliveira,LOC05,112,F-One,Revolt,10.0,2113,0.631,0.473,0.718,0.397,0.965,0.607
RDR19,Thais Oliveira,LOC05,23,Duotone,Evo,10.0,2180,0.631,0.473,0.718,0.397,0.965,0.607
RDR19,Thais Oliveira,LOC05,281,Reedin,Hyper Model,10.0,1667,0.631,0.473,0.718,0.397,0.965,0.607
RDR19,Thais Oliveira,LOC05,275,Reedin,Expert Model,10.0,1682,0.631,0.473,0.718,0.397,0.965,0.607
RDR19,Thais Oliveira,LOC05,80,North,Neo,10.0,1535,0.631,0.473,0.718,0.397,0.965,0.607
RDR19,Thais Oliveira,LOC05,39,Cabrinha,Moto,10.0,1807,0.631,0.473,0.718,0.397,0.965,0.607
RDR19,Thais Oliveira,LOC05,116,Core,XR7,10.0,1291,0.631,0.473,0.718,0.397,0.965,0.607
RDR19,Thais Oliveira,LOC05,52,Cabrinha,Contra,10.0,1040,0.631,0.473,0.718,0.397,0.965,0.607
RDR19,Thais Oliveira,LOC05,90,F-One,Bandit,10.0,1380,0.631,0.473,0.718,0.397,0.965,0.607
RDR19,Thais Oliveira,LOC05,62,North,Carve,10.0,1624,0.631,0.473,0.718,0.397,0.965,0.607
RDR19,Thais Oliveira,LOC05,33,Cabrinha,Drifter,10.0,1894,0.631,0.473,0.718,0.397,0.965,0.607
RDR19,Thais Oliveira,LOC05,208,Slingshot,Code,10.0,1977,0.631,0.473,0.718,0.397,0.965,0.607
RDR19,Thais Oliveira,LOC05,202,Naish,Hero,10.0,943,0.631,0.473,0.718,0.397,0.965,0.607
RDR19,Thais Oliveira,LOC05,271,Reedin,Super Model,10.0,1215,0.631,0.473,0.718,0.397,0.965,0.607
RDR19,Thais Oliveira,LOC05,109,F-One,Revolt,6.0,925,0.682,0.281,0.769,0.397,0.965,0.585
RDR19,Thais Oliveira,LOC05,34,Cabrinha,Drifter,6.0,2080,0.682,0.281,0.769,0.397,0.965,0.585
RDR19,Thais Oliveira,LOC05,121,Core,XR7,6.0,1604,0.682,0.281,0.769,0.397,0.965,0.585
RDR19,Thais Oliveira,LOC05,10,Duotone,Neo SLS,6.0,1376,0.677,0.276,0.769,0.397,0.965,0.582
RDR19,Thais Oliveira,LOC05,105,F-One,Diablo,6.0,1655,0.677,0.276,0.769,0.397,0.965,0.582
RDR19,Thais Oliveira,LOC05,247,Airush,Ultra,6.0,1056,0.677,0.276,0.769,0.397,0.965,0.582
RDR19,Thais Oliveira,LOC05,85,North,Neo,6.0,1851,0.677,0.276,0.769,0.397,0.965,0.582
RDR19,Thais Oliveira,LOC05,127,Core,Section,6.0,1159,0.677,0.276,0.769,0.397,0.965,0.582
RDR19,Thais Oliveira,LOC05,267,Reedin,Super Model,6.0,1338,0.677,0.276,0.769,0.397,0.965,0.582
RDR19,Thais Oliveira,LOC05,73,North,Reach,6.0,1515,0.677,0.276,0.769,0.397,0.965,0.582
RDR19,Thais Oliveira,LOC05,56,North,Orbit,6.0,1316,0.677,0.276,0.769,0.397,0.965,0.582
RDR19,Thais Oliveira,LOC05,203,Naish,Hero,6.0,2056,0.677,0.276,0.769,0.397,0.965,0.582
RDR19,Thais Oliveira,LOC05,176,Naish,Pivot,6.0,1193,0.677,0.276,0.769,0.397,0.965,0.582
RDR19,Thais Oliveira,LOC05,181,Naish,Triad,6.0,1710,0.677,0.276,0.769,0.397,0.965,0.582
RDR19,Thais Oliveira,LOC05,66,North,Pulse,6.0,948,0.677,0.276,0.769,0.397,0.965,0.582
RDR19,Thais Oliveira,LOC05,196,Naish,Slash,6.0,1829,0.677,0.276,0.769,0.397,0.965,0.582
RDR19,Thais Oliveira,LOC05,143,Core,Free,6.0,1924,0.677,0.276,0.769,0.397,0.965,0.582
RDR19,Thais Oliveira,LOC05,252,Airush,Diamond,6.0,1800,0.677,0.276,0.769,0.397,0.965,0.582
RDR19,Thais Oliveira,LOC05,234,Slingshot,RPX,6.0,1341,0.677,0.276,0.769,0.397,0.965,0.582
RDR19,Thais Oliveira,LOC05,163,Ozone,Catalyst,6.0,1580,0.677,0.276,0.769,0.397,0.965,0.582
RDR19,Thais Oliveira,LOC05,24,Duotone,Evo,6.0,1230,0.677,0.276,0.769,0.397,0.965,0.582
RDR19,Thais Oliveira,LOC05,40,Cabrinha,Moto,6.0,930,0.677,0.276,0.769,0.397,0.965,0.582
RDR19,Thais Oliveira,LOC05,257,Airush,Origin,6.0,1558,0.677,0.276,0.769,0.397,0.965,0.582
RDR19,Thais Oliveira,LOC05,218,Slingshot,Ghost,6.0,1666,0.677,0.276,0.769,0.397,0.965,0.582
RDR19,Thais Oliveira,LOC05,54,Cabrinha,Contra,6.0,916,0.677,0.276,0.769,0.397,0.965,0.582
RDR19,Thais Oliveira,LOC05,131,Core,Nexus,6.0,1210,0.677,0.276,0.769,0.397,0.965,0.582
RDR19,Thais Oliveira,LOC05,215,Slingshot,Rally,6.0,1680,0.677,0.276,0.769,0.397,0.965,0.582
RDR19,Thais Oliveira,LOC05,160,Ozone,Catalyst,11.0,1596,0.525,0.484,0.59,0.397,0.965,0.553
RDR19,Thais Oliveira,LOC05,43,Cabrinha,Nitro,11.0,1019,0.525,0.484,0.59,0.397,0.965,0.553
RDR19,Thais Oliveira,LOC05,283,Reedin,Hyper Model,11.0,1867,0.525,0.484,0.59,0.397,0.965,0.553
RDR19,Thais Oliveira,LOC05,178,Naish,Pivot,11.0,1489,0.525,0.484,0.59,0.397,0.965,0.553
RDR19,Thais Oliveira,LOC05,26,Duotone,Evo,11.0,1390,0.525,0.484,0.59,0.397,0.965,0.553
RDR19,Thais Oliveira,LOC05,7,Duotone,Neo SLS,11.0,1998,0.525,0.484,0.59,0.397,0.965,0.553
RDR19,Thais Oliveira,LOC05,183,Naish,Triad,11.0,1621,0.525,0.484,0.59,0.397,0.965,0.553
RDR19,Thais Oliveira,LOC05,67,North,Pulse,11.0,1042,0.525,0.484,0.59,0.397,0.965,0.553
RDR19,Thais Oliveira,LOC05,38,Cabrinha,Moto,11.0,1275,0.525,0.484,0.59,0.397,0.965,0.553
RDR19,Thais Oliveira,LOC05,269,Reedin,Super Model,11.0,1939,0.525,0.484,0.59,0.397,0.965,0.553
RDR19,Thais Oliveira,LOC05,115,Core,XR7,11.0,2120,0.525,0.484,0.59,0.397,0.965,0.553
RDR19,Thais Oliveira,LOC05,153,Ozone,Enduro,11.0,1961,0.525,0.484,0.59,0.397,0.965,0.553
RDR19,Thais Oliveira,LOC05,193,Naish,Boxer,11.0,2049,0.525,0.484,0.59,0.397,0.965,0.553
RDR19,Thais Oliveira,LOC05,137,Core,Riot,11.0,1822,0.525,0.484,0.59,0.397,0.965,0.553
RDR19,Thais Oliveira,LOC05,101,F-One,Diablo,11.0,2004,0.525,0.484,0.59,0.397,0.965,0.553
RDR19,Thais Oliveira,LOC05,172,Ozone,Chrono,11.0,1808,0.525,0.484,0.59,0.397,0.965,0.553
RDR19,Thais Oliveira,LOC05,213,Slingshot,Rally,11.0,1203,0.525,0.484,0.59,0.397,0.965,0.553
RDR19,Thais Oliveira,LOC05,167,Ozone,Reo,11.0,1104,0.525,0.484,0.59,0.397,0.965,0.553
RDR19,Thais Oliveira,LOC05,21,Duotone,Juice,11.0,2033,0.525,0.484,0.59,0.397,0.965,0.553
RDR19,Thais Oliveira,LOC05,107,F-One,Revolt,11.0,2129,0.525,0.484,0.59,0.397,0.965,0.553
RDR19,Thais Oliveira,LOC05,94,F-One,Breeze,11.0,2079,0.512,0.478,0.59,0.397,0.965,0.547
RDR19,Thais Oliveira,LOC05,74,North,Reach,11.0,1568,0.512,0.478,0.59,0.397,0.965,0.547
RDR19,Thais Oliveira,LOC05,229,Slingshot,Crisis,11.0,2059,0.512,0.478,0.59,0.397,0.965,0.547
RDR19,Thais Oliveira,LOC05,245,Airush,Ultra,11.0,2106,0.512,0.478,0.59,0.397,0.965,0.547
RDR19,Thais Oliveira,LOC05,217,Slingshot,Ghost,11.0,1540,0.512,0.478,0.59,0.397,0.965,0.547
RDR19,Thais Oliveira,LOC05,95,F-One,Strike,11.0,1458,0.512,0.478,0.59,0.397,0.965,0.547
RDR19,Thais Oliveira,LOC05,235,Slingshot,RPX,5.0,1127,0.644,0.226,0.641,0.397,0.965,0.534
RDR19,Thais Oliveira,LOC05,61,North,Carve,5.0,1632,0.644,0.226,0.641,0.397,0.965,0.534
RDR19,Thais Oliveira,LOC05,117,Core,XR7,5.0,1900,0.644,0.226,0.641,0.397,0.965,0.534
RDR19,Thais Oliveira,LOC05,77,North,Reach,5.0,900,0.644,0.226,0.641,0.397,0.965,0.534
RDR19,Thais Oliveira,LOC05,282,Reedin,Hyper Model,5.0,1586,0.644,0.226,0.641,0.397,0.965,0.534
RDR19,Thais Oliveira,LOC05,147,Ozone,Enduro,5.0,1086,0.644,0.226,0.641,0.397,0.965,0.534
RDR19,Thais Oliveira,LOC05,68,North,Pulse,5.0,1718,0.644,0.226,0.641,0.397,0.965,0.534
RDR19,Thais Oliveira,LOC05,144,Core,Free,5.0,2124,0.644,0.226,0.641,0.397,0.965,0.534
RDR19,Thais Oliveira,LOC05,261,Airush,Razor,5.0,2192,0.644,0.226,0.641,0.397,0.965,0.534
RDR19,Thais Oliveira,LOC05,230,Slingshot,Crisis,5.0,1087,0.644,0.226,0.641,0.397,0.965,0.534
RDR19,Thais Oliveira,LOC05,1,Duotone,Rebel SLS,5.0,1109,0.644,0.226,0.641,0.397,0.965,0.534
